id,name,category,quantity,price,created_at,updated_at
5413,"MARCCO XXX RUM",RUM,180,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5414,"MARCCO XXX RUM",RUM,375,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5415,"MARCCO XXX RUM",RUM,500,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5416,"MARCCO XXX RUM",RUM,750,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5417,"MARCOPOLO DLX XXX RUM",RUM,750,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5419,"MARGARET FRENCH BRANDY",BRANDY,180,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5420,"MARGARET FRENCH BRANDY",BRANDY,375,490,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5423,"MARIE ANTIONETTE BRANDY",BRANDY,375,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5426,"MARIE LOUISE BRANDY",BRANDY,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5427,"MARIE LOUISE BRANDY",BRANDY,375,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5428,"MARIE LOUISE BRANDY",BRANDY,500,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5432,"MARITIME NO.1 VSOP INDIAN BRANDY",BRANDY,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5433,"MARITIME NO.1 VSOP INDIAN BRANDY",BRANDY,375,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5434,"MARITIME NO.1 VSOP INDIAN BRANDY",BRANDY,500,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5437,"MARITIME NO.1 DARK XXX RUM",RUM,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5438,"MARITIME NO.1 DARK XXX RUM",RUM,375,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5439,"MARITIME NO.1 DARK XXX RUM",RUM,500,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5443,"MARK ANTONY FRENCH BRANDY",BRANDY,180,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5453,"MARQUISE DE POMPADOUR",WINE,750,200,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5454,"MARQUISE DE POMPADOUR BRU",WINE,375,440,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5456,"MARSHALL VSOP BRANDY",BRANDY,375,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5457,"MARSHALL VSOP BRANDY",BRANDY,500,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5462,"MASTER CELLAR SELECTION KYRON PREMIUM BRANDY",BRANDY,180,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5467,"MASTER BLUE DRY GIN",GIN,750,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5469,"MASTER MOMENTS BRANDY",BRANDY,180,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5470,"MASTER MOMENTS BRANDY",BRANDY,375,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5471,"MASTER MOMENTS BRANDY",BRANDY,500,440,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5474,"MASTER MOMENTS VODKA",VODKA,180,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5475,"MASTER MOMENTS VODKA",VODKA,375,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5476,"MASTER MOMENTS VODKA",VODKA,500,440,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5479,"MASTER STRIKE BRANDY",BRANDY,180,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5480,"MASTER STRIKE BRANDY",BRANDY,375,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5481,"MASTER STRIKE BRANDY",BRANDY,500,440,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5483,"MASTER'S CHOI DLX GRP BDY",BRANDY,500,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5484,"MASTER'S DOCTOR BRANDY",BRANDY,750,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5486,"MASTER'S SPECIAL BRANDY",BRANDY,180,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5490,"MASTER'S XXX RUM",RUM,750,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5491,"MATADOR XXX RUM",RUM,750,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5493,"MAX 11000 SUPER STRONG BEER",BEER,650,120,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5494,"MAX KOOL PLATINUM LAGER BEER",BEER,330,80,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5495,"MAX KOOL PLATINUM LAGER BEER-CAN",BEER,500,110,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5496,"MAX KOOL PLATINUM LAGER BEER",BEER,650,120,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5502,"MAYA VODKA",VODKA,180,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5506,"MAYOR'S CHOICE VSOP BDY",BRANDY,1000,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5507,"MAYOR'S CHOICE VSOP BDY",BRANDY,375,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5508,"MAYOR'S CHOICE VSOP BDY",BRANDY,500,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5509,"MAYOR'S CHOICE VSOP BDY",BRANDY,750,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5510,"MAYOR'S CHOICE WHITE RUM",RUM,1000,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5511,"MAYOR'S CHOICE WHITE RUM",RUM,500,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5512,"MAYOR'S CHOICE XXX RUM",RUM,1000,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5514,"MAYOR'S CHOICE XXX RUM",RUM,375,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5515,"MAYOR'S CHOICE XXX RUM",RUM,500,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5516,"MAYOR'S CHOICE XXX RUM",RUM,750,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5518,"MC BLACK XXX RUM",RUM,180,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5519,"MC BLACK XXX RUM",RUM,375,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5520,"MC BLACK XXX RUM",RUM,500,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5523,"MC GOLD VSOP BRANDY",BRANDY,180,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5524,"MC GOLD VSOP BRANDY",BRANDY,375,460,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5525,"MC GOLD VSOP BRANDY",BRANDY,500,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5528,"MC LOYD HONEY BREW BRANDY",BRANDY,180,200,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5529,"MC LOYD HONEY BREW BRANDY",BRANDY,375,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5530,"MC LOYD HONEY BREW BRANDY",BRANDY,500,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5532,"MC MILLAN BRANDY",BRANDY,375,410,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5535,"MCDOWELL'S NO.1 CELEBRATION DELUXE XXX RUM",RUM,375,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5536,"MCDOWELL'S NO.1 CELEBRATION DELUXE XXX RUM",RUM,500,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5538,"MC NO.1 RESERVE BRANDY",BRANDY,180,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5539,"MC NO.1 RESERVE BRANDY",BRANDY,375,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5540,"MC NO.1 RESERVE BRANDY",BRANDY,500,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5544,"MC OCR PREMIUM RUM",RUM,180,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5546,"MC OCR PREMIUM RUM",RUM,375,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5547,"MC OCR PREMIUM RUM",RUM,500,410,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5550,"MC OLDCASK WHITE RUM",RUM,375,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5551,"MC OLDCASK WHITE RUM",RUM,500,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5552,"MC OLDCASK WHITE RUM",RUM,750,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5554,"MC XO PREMIUM BRANDY",BRANDY,375,460,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5555,"MC XO PREMIUM BRANDY",BRANDY,500,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5557,"MCD GOLD RIBAND PRES WKY",WHYSKY,375,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5558,"MCD GOLD RIBAND PRES WKY",WHYSKY,750,490,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5560,"MCDOWELL'S PREMIUM BLUE RIBAND EXTRA DRY GIN",GIN,375,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5564,"MCDOWELL'S NO.1 PLATINUM RARE WHISKY 100% PREMIUM GRAIN",WHYSKY,180,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5568,"MCDOWELL'S VSOP DELUXE BRANDY",BRANDY,180,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5569,"McDOWELL DIPLOMAT WHISKY",WHYSKY,375,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5572,"MCDOWELL OLD CASK XXX RUM",RUM,180,110,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5573,"MCDOWELL OLD CASK XXX RUM",RUM,375,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5574,"MCDOWELL OLD CASK XXX RUM",RUM,500,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5575,"MCDOWELL OLD CASK XXX RUM",RUM,750,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5577,"MCDOWELL'S AMBER BRANDY",BRANDY,1000,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5578,"MCDOWELL'S AMBER BRANDY",BRANDY,375,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5579,"MCDOWELL'S CAESAR GENUINE BLENDED BRANDY",BRANDY,180,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5586,"MCDOWELL'S GREEN LABEL 'THE RICH BLEND' WHISKY",WHYSKY,375,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5587,"MCDOWELL'S GREEN LABEL 'THE RICH BLEND' WHISKY",WHYSKY,500,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5590,"MCDOWELL'S GREEN LABEL WHISKY",WHYSKY,375,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5591,"MCDOWELL'S GREEN LABEL WHISKY",WHYSKY,500,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5595,"MCDOWELL'S NO.1 RESERVE WHISKY",WHYSKY,180,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5600,"MCDOWELL'S NO.1 WHITE RUM",RUM,375,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5601,"MCDOWELL'S NO.1 WHITE RUM",RUM,500,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5605,"MCDOWELL'S NO.1 CELEBRATION LUXURY XXX RUM",RUM,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5607,"MCDOWELL'S NO.1 CELEBRATION LUXURY XXX RUM",RUM,375,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5608,"MCDOWELL'S NO.1 CELEBRATION LUXURY XXX RUM",RUM,500,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5612,"MCDOWELL'S NO.1 PLATINUM BRANDY",BRANDY,375,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5617,"MCDOWELL'S NO.1 SPECIAL RESERVE RUM",RUM,180,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5619,"MCDOWELL'S NO.1 SPECIAL RESERVE RUM",RUM,375,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5625,"MCDOWELL'S VSOP DELUXE BLENDED BRANDY",BRANDY,375,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5628,"MCDOWELLS AMBER XXX RUM",RUM,750,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5630,"MCMILLAN ELETTARIA CARDAMOMUM DOUBLE BRANDY",BRANDY,180,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5636,"MEDUSA PREMIUM BRANDY",BRANDY,180,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5637,"MEDUSA PREMIUM BRANDY",BRANDY,375,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5638,"MEDUSA PREMIUM BRANDY",BRANDY,500,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5640,"MEN'S CLUB FINE WHISKY",WHYSKY,375,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5641,"MEN'S CLUB FINE WHISKY",WHYSKY,750,440,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5643,"MEN'S CLUB GOLD BRANDY",BRANDY,180,110,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5644,"MEN'S CLUB GOLD BRANDY",BRANDY,375,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5645,"MEN'S CLUB GOLD BRANDY",BRANDY,500,280,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5646,"MEN'S CLUB GOLD BRANDY",BRANDY,750,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5648,"MENS CLUB GRAPE BRANDY",BRANDY,375,300,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5649,"MENS CLUB GRAPE BRANDY",BRANDY,500,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5651,"MEN'S CLUB VSOP CLS BDY",BRANDY,375,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5652,"MEN'S CLUB VSOP CLS BDY",BRANDY,750,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5653,"MESTER XXX RUM",RUM,375,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5654,"MESTER XXX RUM",RUM,750,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5656,"METRO GOLD BRANDY",BRANDY,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5657,"METRO GOLD BRANDY",BRANDY,375,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5658,"METRO GOLD BRANDY",BRANDY,500,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5659,"METRO GOLD BRANDY",BRANDY,750,460,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5661,"METRO GOLD WHISKY",WHYSKY,180,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5662,"METRO GOLD WHISKY",WHYSKY,375,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5663,"METRO GOLD WHISKY",WHYSKY,500,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5664,"METRO GOLD WHISKY",WHYSKY,750,460,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5666,"METRO GOLD XXX RUM",RUM,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5667,"METRO GOLD XXX RUM",RUM,375,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5668,"METRO GOLD XXX RUM",RUM,500,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5669,"METRO GOLD XXX RUM",RUM,750,460,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5674,"MGM APPLE KIZ VODKA",VODKA,180,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5675,"MGM APPLE KIZ VODKA",VODKA,375,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5676,"MGM APPLE KIZ VODKA",VODKA,500,410,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5678,"MGM EXOTICA XXX RUM",RUM,180,110,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5679,"MGM EXOTICA XXX RUM",RUM,375,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5680,"MGM EXOTICA XXX RUM",RUM,750,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5682,"MGM KRYSTAL VODKA",VODKA,180,180,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5683,"MGM KRYSTAL VODKA",VODKA,375,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5684,"MGM KRYSTAL VODKA",VODKA,500,410,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5687,"MGM LIFE STYLE PREMIUM GRAPE BRANDY",BRANDY,180,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5688,"MGM LIFE STYLE PREMIUM GRAPE BRANDY",BRANDY,375,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5689,"MGM LIFE STYLE PREMIUM GRAPE BRANDY",BRANDY,500,420,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5692,"MGM MANGO KIZ VODKA",VODKA,180,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5693,"MGM MANGO KIZ VODKA",VODKA,375,320,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5694,"MGM MANGO KIZ VODKA",VODKA,500,400,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5696,"MGM NO.1 GRAPE BRANDY",BRANDY,375,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5700,"MGM ORANGE KIZ VODKA",VODKA,180,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5702,"MGM ORANGE KIZ VODKA",VODKA,375,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5703,"MGM ORANGE KIZ VODKA",VODKA,500,410,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5706,"MGM PURE HONEY BRANDY",BRANDY,375,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5707,"MGM PURE HONEY BRANDY",BRANDY,500,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5710,"MGM VINTAGE PREMIUM FRENCH BRANDY",BRANDY,180,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5715,"MICHAEL'S GINSENG BRANDY",BRANDY,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5716,"MICHAEL'S GINSENG BRANDY",BRANDY,375,290,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5717,"MICHAEL'S GINSENG BRANDY",BRANDY,500,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5720,"MILD DAWN XXX RUM",RUM,180,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5721,"MILD DAWN XXX RUM",RUM,375,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5722,"MILD DAWN XXX RUM",RUM,500,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5725,"MILESTONE PREMIUM RARE BRANDY",BRANDY,180,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5726,"MILESTONE PREMIUM RARE BRANDY",BRANDY,375,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5730,"MILESTONE VSOP BRANDY",BRANDY,180,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5731,"MILESTONE VSOP BRANDY",BRANDY,375,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5734,"MILESTONE XXX RUM",RUM,1000,470,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5735,"MILESTONE XXX RUM",RUM,375,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5736,"MILESTONE XXX RUM",RUM,750,370,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5737,"MILLER ACE",BEER,330,100,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5738,"MILLER ACE",BEER,650,170,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5739,"MILLER ACE",BEER,500,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5740,"MILLER HIGH LIFE",BEER,330,80,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5741,"MILLER HIGH LIFE",BEER,650,130,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5742,"MILLER HIGH LIFE",BEER,500,110,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5744,"MISSION HOUSE PREMIUM GRAPE BRANDY",BRANDY,180,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5745,"MISSION HOUSE PREMIUM GRAPE BRANDY",BRANDY,375,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5748,"MISSIONARY MONKS RARE VSOP BRANDY",BRANDY,180,350,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5752,"MISSIONARY MONKS XXX RUM",RUM,180,200,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5753,"MISSIONARY MONKS XXX RUM",RUM,375,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5754,"MISSIONARY MONKS XXX RUM",RUM,500,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5756,"MISTRESS FINE BRANDY",BRANDY,375,190,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5757,"MISTRESS FINE BRANDY",BRANDY,500,210,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5758,"MISTRESS FINE BRANDY",BRANDY,750,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5759,"MISTY GRAPE RED WINE",WINE,180,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5760,"MISTY GRAPE RED WINE",WINE,375,260,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5761,"MISTY GRAPE RED WINE",WINE,750,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5762,"MMB BRANDY",BRANDY,375,140,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5766,"MOGHUL MONARCH RARE PREMIUM WHISKY C9",WHYSKY,180,360,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5770,"MOGHUL MONARCH PREMIUM XXX RUM C5",RUM,180,310,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5774,"MOGHUL MONARCH PREMIUM BRANDY C7",BRANDY,180,340,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5778,MOJA?MATURED?XXX?RUM,RUM,180,150,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5779,MOJA?MATURED?XXX?RUM,RUM,375,390,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5780,MOJA?MATURED?XXX?RUM,RUM,500,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5784,"MONCHERIE GIN",GIN,180,160,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5786,"MONCHERIE GIN",GIN,375,270,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5787,"MONCHERIE GIN",GIN,500,380,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5789,"MONITOR DRY GIN",GIN,750,330,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5790,"MONKEY BAY MTD DARK RUM",RUM,1000,490,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5791,"MONKEY BAY MTD DARK RUM",RUM,1500,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5792,"MONKEY BAY MTD DARK RUM",RUM,180,120,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5793,"MONKEY BAY MTD DARK RUM",RUM,375,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5794,"MONKEY BAY MTD DARK RUM",RUM,500,240,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5795,"MONKEY BAY MTD DARK RUM",RUM,750,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5798,"MONT CASTLE BLENDED GRAPE BRANDY",BRANDY,180,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5799,"MONT CASTLE BLENDED GRAPE BRANDY",BRANDY,375,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5800,"MONT CASTLE BLENDED GRAPE BRANDY",BRANDY,500,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5803,"MONT CASTLE FRENCH GRAPE BRANDY",BRANDY,180,220,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5804,"MONT CASTLE FRENCH GRAPE BRANDY",BRANDY,375,430,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5805,"MONT CASTLE FRENCH GRAPE BRANDY",BRANDY,500,480,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5808,"MONT CASTLE MATURED XXX RUM",RUM,180,250,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5809,"MONT CASTLE MATURED XXX RUM",RUM,375,500,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5813,"MONT CASTLE PREMIUM RUM",RUM,180,230,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
5814,"MONT CASTLE PREMIUM RUM",RUM,375,450,"2022-05-11 11:08:20.000000","2022-05-11 11:08:20.000000"
